document,title,type,subtype,region,order,level,section,tokens,판정,token_deficit,권장_보강_토큰,paragraphs,문단_판정,측정_방식,chars,bytes
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,11,2,주요 지역(수도/핵심 거점),243,고신뢰 부족,57,77,2,통과,보정 추정,380,930
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,14,3,내부 권력 구도(세력 간 관계),284,추정 부족,16,36,2,통과,보정 추정,447,1093
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,15,3,외교 관계(주변 국가/연맹/교단),196,고신뢰 부족,104,124,2,통과,보정 추정,306,750
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,16,3,정치·생존 갈등 관계,250,고신뢰 부족,50,70,2,통과,보정 추정,385,928
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,17,3,관계 변동 조건,231,고신뢰 부족,69,89,3,통과,보정 추정,355,855
엘드라시온 왕국.md,엘드라시온 왕국,국가,,네베아,18,2,현재의 갈등,309,경계,0,11,3,통과,보정 추정,479,1177
오렐리아 항구.md,오렐리아 항구,도시국가,항구,발가르,2,2,주권과 통치,268,정밀 부족,32,52,2,통과,정밀값,408,1012
오렐리아 항구.md,오렐리아 항구,도시국가,항구,발가르,3,2,생존 기능과 정책,209,정밀 부족,91,111,2,통과,정밀값,337,820
오렐리아 항구.md,오렐리아 항구,도시국가,항구,발가르,4,2,갈등 관계,196,정밀 부족,104,124,2,통과,정밀값,305,751
오르반 항구.md,오르반 항구,도시국가,항구,에리디안,2,2,주권과 통치,290,정밀 부족,10,30,2,통과,정밀값,440,1083
오르반 항구.md,오르반 항구,도시국가,항구,에리디안,3,2,생존 기능과 정책,219,정밀 부족,81,101,2,통과,정밀값,337,824
오르반 항구.md,오르반 항구,도시국가,항구,에리디안,4,2,갈등 관계,207,정밀 부족,93,113,2,통과,정밀값,320,790
오벨리스 항구.md,오벨리스 항구,도시국가,항구,칼디라,1,2,개요,188,고신뢰 부족,112,132,2,통과,보정 추정,269,645
오벨리스 항구.md,오벨리스 항구,도시국가,항구,칼디라,2,2,주권과 통치,217,고신뢰 부족,83,103,2,통과,보정 추정,324,792
오벨리스 항구.md,오벨리스 항구,도시국가,항구,칼디라,3,2,생존 기능과 정책,176,고신뢰 부족,124,144,2,통과,보정 추정,264,648
오벨리스 항구.md,오벨리스 항구,도시국가,항구,칼디라,4,2,갈등 관계,232,고신뢰 부족,68,88,0,부족,보정 추정,353,819
옵시디언아치 항구.md,옵시디언아치 항구,도시국가,항구,녹턴,2,2,주권과 통치,296,정밀 부족,4,24,2,통과,정밀값,448,1103
옵시디언아치 항구.md,옵시디언아치 항구,도시국가,항구,녹턴,3,2,생존 기능과 정책,234,정밀 부족,66,86,2,통과,정밀값,358,877
옵시디언아치 항구.md,옵시디언아치 항구,도시국가,항구,녹턴,4,2,갈등 관계,210,정밀 부족,90,110,2,통과,정밀값,315,776
용광왕국 하르카둠.md,용광왕국 하르카둠,,,,2,2,지리·환경,276,정밀 부족,24,44,2,통과,정밀값,424,1036
용광왕국 하르카둠.md,용광왕국 하르카둠,,,,12,3,내부 권력 구도(세력 간 관계),237,정밀 부족,63,83,2,통과,정밀값,383,945
용광왕국 하르카둠.md,용광왕국 하르카둠,,,,13,3,외교 관계(주변 국가/연맹/교단),290,정밀 부족,10,30,2,통과,정밀값,432,1073
용광왕국 하르카둠.md,용광왕국 하르카둠,,,,14,3,관계 변동 조건,264,정밀 부족,36,56,2,통과,정밀값,414,1032
용광왕국 하르카둠.md,용광왕국 하르카둠,,,,15,2,현재의 갈등,256,정밀 부족,44,64,2,통과,정밀값,421,1043
용광왕국 하르카둠.md,용광왕국 하르카둠,,,,16,2,생존 정책,221,정밀 부족,79,99,2,통과,정밀값,365,898
용성.md,용성,개념,,범대륙,3,2,천룡 신앙과 디바인,221,정밀 부족,79,99,2,통과,정밀값,347,845
용성.md,용성,개념,,범대륙,7,2,용성 타입,102,고신뢰 부족,198,218,1,부족,보정 추정,167,415
용성.md,용성,개념,,범대륙,8,3,화염성 용성,61,정밀 부족,239,259,1,부족,정밀값,92,214
용성.md,용성,개념,,범대륙,9,3,냉기성 용성,65,정밀 부족,235,255,1,부족,정밀값,94,220
용성.md,용성,개념,,범대륙,10,3,폭풍성 용성,74,정밀 부족,226,246,1,부족,정밀값,103,243
용성.md,용성,개념,,범대륙,11,3,대지성 용성,66,정밀 부족,234,254,1,부족,정밀값,94,216
용성.md,용성,개념,,범대륙,12,3,생명성 용성,66,정밀 부족,234,254,1,부족,정밀값,96,234
용성.md,용성,개념,,범대륙,13,3,독성 용성,60,정밀 부족,240,260,1,부족,정밀값,86,200
용성.md,용성,개념,,범대륙,14,3,수류성 용성,51,정밀 부족,249,269,1,부족,정밀값,66,152
용종.md,용종,개념,,범대륙,3,2,용종 분류 기준,109,고신뢰 부족,191,211,1,부족,보정 추정,171,411
용종.md,용종,개념,,범대륙,4,3,조룡종,94,정밀 부족,206,226,1,부족,정밀값,147,355
용종.md,용종,개념,,범대륙,5,3,비룡종,89,정밀 부족,211,231,1,부족,정밀값,131,317
용종.md,용종,개념,,범대륙,6,3,수룡종,85,정밀 부족,215,235,1,부족,정밀값,126,300
용종.md,용종,개념,,범대륙,7,3,해룡종,88,정밀 부족,212,232,1,부족,정밀값,126,297
용종.md,용종,개념,,범대륙,8,3,아룡종,77,정밀 부족,223,243,1,부족,정밀값,119,293
용종.md,용종,개념,,범대륙,9,3,어룡종,84,정밀 부족,216,236,1,부족,정밀값,125,308
용종.md,용종,개념,,범대륙,10,3,사룡종,68,정밀 부족,232,252,1,부족,정밀값,91,220
용종.md,용종,개념,,범대륙,11,3,익룡종,90,정밀 부족,210,230,1,부족,정밀값,124,308
용종.md,용종,개념,,범대륙,12,3,초식종,90,정밀 부족,210,230,1,부족,정밀값,128,314
용종.md,용종,개념,,범대륙,13,3,아수종,74,정밀 부족,226,246,1,부족,정밀값,107,255
용종.md,용종,개념,,범대륙,14,3,양서종,81,정밀 부족,219,239,1,부족,정밀값,111,267
용종.md,용종,개념,,범대륙,15,3,갑각종,93,정밀 부족,207,227,1,부족,정밀값,128,313
용종.md,용종,개념,,범대륙,16,3,갑충종,85,정밀 부족,215,235,1,부족,정밀값,122,294
용종.md,용종,개념,,범대륙,17,3,협각종,73,정밀 부족,227,247,1,부족,정밀값,111,263
용종.md,용종,개념,,범대륙,18,3,두족종,72,정밀 부족,228,248,1,부족,정밀값,109,259
용종.md,용종,개념,,범대륙,19,3,식생종,79,정밀 부족,221,241,1,부족,정밀값,104,260
용종.md,용종,개념,,범대륙,20,3,고룡종,230,정밀 부족,70,90,2,통과,정밀값,361,884
용종.md,용종,개념,,범대륙,21,2,원소충과 용성 식생,216,정밀 부족,84,104,2,통과,정밀값,324,795
위그드라실 연맹.md,위그드라실 연맹,,,,2,2,지리·환경,291,추정 부족,9,29,2,통과,보정 추정,431,1020
위그드라실 연맹.md,위그드라실 연맹,,,,4,2,통치 구조·법·행정,83,고신뢰 부족,217,237,1,부족,보정 추정,126,309
위그드라실 연맹.md,위그드라실 연맹,,,,9,2,경제·산업·물류,230,고신뢰 부족,70,90,2,통과,보정 추정,349,801
위그드라실 연맹.md,위그드라실 연맹,,,,10,2,사회·문화,182,정밀 부족,118,138,2,통과,정밀값,280,677
위그드라실 연맹.md,위그드라실 연맹,,,,11,2,종교·신앙·초상,191,정밀 부족,109,129,2,통과,정밀값,276,664
위그드라실 연맹.md,위그드라실 연맹,,,,12,2,주요 지역(수도/핵심 거점),122,고신뢰 부족,178,198,1,부족,보정 추정,179,425
위그드라실 연맹.md,위그드라실 연맹,,,,13,2,핵심 세력,191,고신뢰 부족,109,129,0,부족,보정 추정,280,639
위그드라실 연맹.md,위그드라실 연맹,,,,14,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
위그드라실 연맹.md,위그드라실 연맹,,,,15,3,내부 권력 구도(세력 간 관계),115,정밀 부족,185,205,1,부족,정밀값,166,411
위그드라실 연맹.md,위그드라실 연맹,,,,16,3,외교 관계(주변 국가/연맹/교단),84,정밀 부족,216,236,1,부족,정밀값,128,308
위그드라실 연맹.md,위그드라실 연맹,,,,17,3,정치·생존 갈등 관계,280,추정 부족,20,40,2,통과,보정 추정,420,1004
위그드라실 연맹.md,위그드라실 연맹,,,,18,3,관계 변동 조건,99,고신뢰 부족,201,221,0,부족,보정 추정,156,376
위그드라실 연맹.md,위그드라실 연맹,,,,19,2,현재의 갈등,131,정밀 부족,169,189,1,부족,정밀값,207,510
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,2,2,기원과 설립,254,정밀 부족,46,66,2,통과,정밀값,389,978
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,3,2,목적과 활동 방식,260,정밀 부족,40,60,2,통과,정밀값,423,1037
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,4,2,조직 구조,246,정밀 부족,54,74,2,통과,정밀값,395,982
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,5,2,규모와 거점,235,정밀 부족,65,85,2,통과,정밀값,374,922
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,6,2,자원과 상징,157,정밀 부족,143,163,1,부족,정밀값,239,599
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,7,2,대외 관계,192,정밀 부족,108,128,2,통과,정밀값,316,772
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,8,2,내부 갈등과 약점,209,정밀 부족,91,111,2,통과,정밀값,321,801
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,9,2,현재 동향,263,정밀 부족,37,57,3,통과,정밀값,425,1010
위그드라실 의회.md,위그드라실 의회,단체,주요,범대륙,10,2,부가 항목,132,정밀 부족,168,188,1,부족,정밀값,218,532
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,1,2,개요,135,고신뢰 부족,165,185,2,통과,보정 추정,212,518
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,2,2,지리·환경,111,고신뢰 부족,189,209,2,통과,보정 추정,167,399
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,3,2,역사(현재를 만든 사건들),179,고신뢰 부족,121,141,3,통과,보정 추정,282,692
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,4,2,통치 구조·법·행정,158,고신뢰 부족,142,162,3,통과,보정 추정,232,558
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,7,2,군사·치안·외교,160,고신뢰 부족,140,160,3,통과,보정 추정,249,607
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,8,2,경제·산업·물류,142,고신뢰 부족,158,178,3,통과,보정 추정,220,530
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,9,2,사회·문화,140,고신뢰 부족,160,180,3,통과,보정 추정,228,554
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,11,2,주요 지역(수도/핵심 거점),148,고신뢰 부족,152,172,3,통과,보정 추정,230,554
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,12,2,핵심 세력,127,고신뢰 부족,173,193,3,통과,보정 추정,203,485
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,13,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,14,3,내부 권력 구도(세력 간 관계),107,고신뢰 부족,193,213,2,통과,보정 추정,163,397
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,15,3,외교 관계(주변 국가/연맹/교단),91,고신뢰 부족,209,229,2,통과,보정 추정,143,357
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,16,3,정치·생존 갈등 관계,276,고신뢰 부족,24,44,2,통과,보정 추정,457,1104
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,17,3,관계 변동 조건,93,고신뢰 부족,207,227,2,통과,보정 추정,149,367
유광성역 메두살리스.md,유광성역 메두살리스,국가,주요,심연의 의회,18,2,현재의 갈등,133,고신뢰 부족,167,187,3,통과,보정 추정,213,515
이레귤러 헌터.md,이레귤러 헌터,단체,,,2,2,기원과 설립,254,정밀 부족,46,66,2,통과,정밀값,401,992
이레귤러 헌터.md,이레귤러 헌터,단체,,,3,2,목적과 활동 방식,280,정밀 부족,20,40,2,통과,정밀값,435,1074
이레귤러 헌터.md,이레귤러 헌터,단체,,,4,2,조직 구조,223,정밀 부족,77,97,2,통과,정밀값,356,878
이레귤러 헌터.md,이레귤러 헌터,단체,,,5,2,규모와 거점,203,정밀 부족,97,117,2,통과,정밀값,327,801
이레귤러 헌터.md,이레귤러 헌터,단체,,,6,2,자원과 상징,257,정밀 부족,43,63,2,통과,정밀값,384,942
이레귤러 헌터.md,이레귤러 헌터,단체,,,7,2,대외 관계,202,정밀 부족,98,118,2,통과,정밀값,336,838
이레귤러 헌터.md,이레귤러 헌터,단체,,,8,2,내부 갈등과 약점,231,정밀 부족,69,89,2,통과,정밀값,358,880
이레귤러 헌터.md,이레귤러 헌터,단체,,,9,2,현재 동향,241,정밀 부족,59,79,2,통과,정밀값,388,950
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,2,2,지리·환경,270,고신뢰 부족,30,50,2,통과,보정 추정,415,1019
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,3,2,역사(현재를 만든 사건들),281,추정 부족,19,39,2,통과,보정 추정,447,1112
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,4,2,통치 구조·법·행정,266,고신뢰 부족,34,54,2,통과,보정 추정,415,999
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,5,2,군사·치안·외교,230,고신뢰 부족,70,90,2,통과,보정 추정,368,906
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,6,2,경제·산업·물류,273,고신뢰 부족,27,47,2,통과,보정 추정,426,1031
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,7,2,사회·문화,239,고신뢰 부족,61,81,2,통과,보정 추정,396,977
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,8,2,종교·신앙·초상,234,고신뢰 부족,66,86,2,통과,보정 추정,371,903
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,9,2,주요 지역(수도/핵심 거점),267,고신뢰 부족,33,53,2,통과,보정 추정,410,991
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,10,2,핵심 세력,191,고신뢰 부족,109,129,1,부족,보정 추정,299,705
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,11,2,관계,0,고신뢰 부족,300,320,0,부족,보정 추정,0,0
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,12,3,내부 권력 구도(세력 간 관계),166,고신뢰 부족,134,154,1,부족,보정 추정,256,628
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,13,3,외교 관계(주변 국가/연맹/교단),133,고신뢰 부족,167,187,1,부족,보정 추정,203,499
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,14,3,관계 변동 조건,131,고신뢰 부족,169,189,1,부족,보정 추정,202,498
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,15,2,현재의 갈등,199,고신뢰 부족,101,121,1,부족,보정 추정,321,797
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,16,2,주권과 통치,288,추정 부족,12,32,2,통과,보정 추정,426,1050
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,17,2,생존 기능과 정책,232,고신뢰 부족,68,88,2,통과,보정 추정,365,894
자유 탐사 도시 오리진.md,자유 탐사 도시 오리진,도시국가,,에리디안,18,2,갈등 관계,206,고신뢰 부족,94,114,2,통과,보정 추정,306,755
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,3,2,제1부. 비앙그라권 공고,128,고신뢰 부족,172,192,1,부족,보정 추정,193,459
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,4,3,1. 민생·구조 공고,93,고신뢰 부족,207,227,1,부족,보정 추정,144,349
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,5,4,구조·구호 공고,185,정밀 부족,115,135,2,통과,정밀값,309,746
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,6,4,소문·괴담 검증 공고,203,정밀 부족,97,117,2,통과,정밀값,326,791
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,7,4,탐사대 구조 공고,160,정밀 부족,140,160,2,통과,정밀값,271,657
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,13,4,사냥꾼 공고 재분류 기준,213,정밀 부족,87,107,2,통과,정밀값,301,731
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,14,3,3. 던전 공고,246,고신뢰 부족,54,74,2,통과,보정 추정,382,940
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,15,4,던전 발생 대응 공고,188,정밀 부족,112,132,2,통과,정밀값,311,749
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,16,4,던전 완전 제압 공고,223,정밀 부족,77,97,2,통과,정밀값,334,822
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,17,4,통제 던전 감사 공고,202,정밀 부족,98,118,2,통과,정밀값,331,819
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,18,4,살아있는 던전 관측·차단 공고,250,정밀 부족,50,70,2,통과,정밀값,382,935
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,19,3,4. 잔향·침식 공고,118,고신뢰 부족,182,202,1,부족,보정 추정,184,457
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,20,4,잔향 농도 측정 공고,183,정밀 부족,117,137,2,통과,정밀값,282,680
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,21,4,잔향 침식자 관찰 공고,188,정밀 부족,112,132,2,통과,정밀값,288,694
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,22,4,검은 광기 조사 공고,191,정밀 부족,109,129,2,통과,정밀값,309,751
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,23,4,고도 침식 개체 관측 공고,221,정밀 부족,79,99,2,통과,정밀값,356,868
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,24,3,5. 잔향의 룬 공고,195,고신뢰 부족,105,125,2,통과,보정 추정,301,731
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,25,4,룬 기록·판독 공고,173,정밀 부족,127,147,2,통과,정밀값,279,676
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,26,4,룬 격리 공고,162,정밀 부족,138,158,2,통과,정밀값,262,640
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,27,4,룬 재현성 검증 공고,173,정밀 부족,127,147,2,통과,정밀값,284,692
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,28,4,개체형 룬 관찰 공고,151,정밀 부족,149,169,2,통과,정밀값,229,551
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,29,4,룬 악용 차단 공고,161,정밀 부족,139,159,2,통과,정밀값,253,613
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,30,3,6. 정제·자원 공고,110,고신뢰 부족,190,210,1,부족,보정 추정,161,388
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,31,4,흑마석 광맥 조사 공고,195,정밀 부족,105,125,2,통과,정밀값,303,743
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,32,4,정제 안정성 검증 공고,157,정밀 부족,143,163,2,통과,정밀값,260,646
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,33,4,정제사 현장 동행 공고,176,정밀 부족,124,144,2,통과,정밀값,285,691
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,34,4,위험 운송 공고,175,정밀 부족,125,145,2,통과,정밀값,289,687
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,35,3,7. 기록·검증 공고,87,고신뢰 부족,213,233,1,부족,보정 추정,138,335
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,36,4,기록 회수 공고,159,정밀 부족,141,161,2,통과,정밀값,260,630
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,37,4,지도·안전로 갱신 공고,157,정밀 부족,143,163,2,통과,정밀값,245,588
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,38,4,보고서 재검증 공고,154,정밀 부족,146,166,2,통과,정밀값,250,600
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,39,4,탐사 시험 공고,138,정밀 부족,162,182,2,통과,정밀값,245,593
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,40,3,8. 시설·방어·봉인 공고,71,고신뢰 부족,229,249,1,부족,보정 추정,106,256
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,41,4,관측 시설 방어 공고,162,정밀 부족,138,158,2,통과,정밀값,248,598
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,42,4,봉인·정화 보조 공고,172,정밀 부족,128,148,2,통과,정밀값,253,608
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,43,4,포탈·공간 왜곡 조사 공고,146,정밀 부족,154,174,2,통과,정밀값,230,555
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,44,4,금기 정제·금지 지식 차단 공고,187,정밀 부족,113,133,2,통과,정밀값,290,707
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,45,3,9. 분쟁·중립 공고,100,고신뢰 부족,200,220,1,부족,보정 추정,146,351
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,46,4,중립 회수 공고,162,정밀 부족,138,158,2,통과,정밀값,246,598
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,47,4,분쟁지 미지 관측 공고,158,정밀 부족,142,162,2,통과,정밀값,248,600
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,48,4,미지 사안 재분류 공고,190,정밀 부족,110,130,2,통과,정밀값,286,698
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,50,3,앙그라 경계 관측 공고,194,정밀 부족,106,126,2,통과,정밀값,313,761
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,51,3,앙그라의 못 탐색 공고,171,정밀 부족,129,149,2,통과,정밀값,281,679
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,52,3,토템 가디언 제압 공고,285,정밀 부족,15,35,2,통과,정밀값,426,1050
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,53,3,안개권 지도 작성 공고,170,정밀 부족,130,150,2,통과,정밀값,280,677
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,54,3,안개권 생태·변이 조사 공고,184,정밀 부족,116,136,2,통과,정밀값,299,730
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,56,3,안개권 거점 후보 조사 공고,165,정밀 부족,135,155,2,통과,정밀값,276,670
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,57,3,안개권 장기 원정 공고,183,정밀 부족,117,137,2,통과,정밀값,281,669
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,58,3,안개권 회수·귀환 공고,179,정밀 부족,121,141,2,통과,정밀값,278,673
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,60,3,흑암 교단 흔적 조사 공고,160,정밀 부족,140,160,2,통과,정밀값,260,630
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,61,3,침투자 식별 공고,178,정밀 부족,122,142,2,통과,정밀값,294,698
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,62,3,공포 확산 차단 공고,147,정밀 부족,153,173,2,통과,정밀값,246,602
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,63,3,금기 의식 저지 공고,172,정밀 부족,128,148,2,통과,정밀값,252,615
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,64,3,오염 성소 정화 공고,165,정밀 부족,135,155,2,통과,정밀값,256,623
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,65,3,오염 기록 회수 공고,149,정밀 부족,151,171,2,통과,정밀값,235,577
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,66,3,포섭 피해자 구출 공고,158,정밀 부족,142,162,2,통과,정밀값,235,577
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,67,3,공동체 회복 지원 공고,140,정밀 부족,160,180,2,통과,정밀값,236,576
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,68,3,의회 공작망 추적 공고,135,정밀 부족,165,185,2,통과,정밀값,231,559
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,69,3,의회 내분 관측 공고,157,정밀 부족,143,163,2,통과,정밀값,254,616
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,70,3,간부 룬 조성 차단 공고,161,정밀 부족,139,159,2,통과,정밀값,277,671
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,71,3,준던전화 구역 봉쇄 공고,222,정밀 부족,78,98,2,통과,정밀값,340,834
자유 탐사 연맹 공고 유형.md,자유 탐사 연맹 공고 유형,주요 개념,지침,,72,3,룬 생성자 추적 공고,163,정밀 부족,137,157,2,통과,정밀값,276,662
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,1,2,개요,288,정밀 부족,12,32,2,통과,정밀값,465,1129
자유 탐사 연맹.md,자유 탐사 연맹,단체,주요,범대륙,2,2,기원과 설립,235,정밀 부족,65,85,2,통과,정밀값,367,909
